,time,lat,lon,ele,x:speed,RSSI,RSSI_err
549,1466364946,41.827663,-71.39303000000001,36.0,1.25,-85.5,2.8722813232690143
550,1466364963,41.82759,-71.39294,36.0,1.0,-92.375,2.912795049432761
551,1466364976,41.827442,-71.392975,33.0,1.25,-95.14285714285714,2.030381486221699
552,1466364991,41.827328,-71.393005,36.0,0.5,-88.14285714285714,5.276052946462682
553,1466365003,41.827213,-71.39291999999999,38.0,0.5,-83.66666666666667,4.346134936801766
554,1466365008,41.8271,-71.3929,35.0,1.25,-89.0,4.96655480858378
555,1466365016,41.82711,-71.39276,34.0,1.0,-81.75,4.322904116447646
556,1466365022,41.8271,-71.39262,28.0,1.25,-82.0,1.0
557,1466365032,41.82711,-71.39249000000001,30.0,0.75,-76.6,3.4409301068170506
558,1466365042,41.827133,-71.392365,31.0,1.0,-81.2,2.85657137141714
559,1466365047,41.827076,-71.39226500000001,28.0,1.0,-69.33333333333333,2.494438257849294
560,1466365056,41.82711,-71.39214,28.0,1.0,-60.5,6.5383484153110105
561,1466365067,41.827106,-71.39199,29.0,0.75,-53.166666666666664,4.487637339278753
562,1466365077,41.827168,-71.39181500000001,30.0,1.75,-65.2,4.955804677345547
563,1466365085,41.827197999999996,-71.391685,23.0,0.75,-68.5,1.6583123951777
564,1466365100,41.827293,-71.39183,24.0,1.5,-75.42857142857143,4.499433070863892
565,1466365103,41.827346999999996,-71.391685,28.0,1.25,-72.0,2.0
566,1466365111,41.827503,-71.39161999999999,22.0,2.25,-68.25,0.82915619758885
567,1466365126,41.827606,-71.391685,26.0,1.0,-69.28571428571429,0.6998542122237652
568,1466365222,41.827587,-71.3918,26.0,0.0,-69.79166666666667,3.303775197490827
569,1466365336,41.827453999999996,-71.3917,21.0,1.0,-53.0,9.525588806224167
570,1466365342,41.827422999999996,-71.39161,33.0,0.0,-46.0,3.559026084010437
